Time,block_size
2020-01-02,0.79468355952381
2020-01-03,0.79468355952381
2020-01-04,0.79468355952381
2020-01-05,0.79468355952381
2020-01-06,0.79468355952381
2020-01-07,0.79468355952381
2020-01-08,1.0634908943662
2020-01-09,1.0634908943662
2020-01-10,1.0634908943662
2020-01-11,1.0634908943662
2020-01-12,0.825020880794702
2020-01-13,0.825020880794702
2020-01-14,0.825020880794702
2020-01-15,0.825020880794702
2020-01-16,0.983502176100629
2020-01-17,0.983502176100629
2020-01-18,0.983502176100629
2020-01-19,0.983502176100629
2020-01-20,0.991580940789473
2020-01-21,0.991580940789473
2020-01-22,0.991580940789473
2020-01-23,0.991580940789473
2020-01-24,1.03286961184211
2020-01-25,1.03286961184211
2020-01-26,1.03286961184211
2020-01-27,1.03286961184211
2020-01-28,1.2047869084507
2020-01-29,1.2047869084507
2020-01-30,1.2047869084507
2020-01-31,1.2047869084507
2020-02-01,0.962483086092715
2020-02-02,0.962483086092715
2020-02-03,0.962483086092715
2020-02-04,0.962483086092715
2020-02-05,1.08475906289308
2020-02-06,1.08475906289308
2020-02-07,1.08475906289308
2020-02-08,1.08475906289308
2020-02-09,0.951914071895424
2020-02-10,0.951914071895424
2020-02-11,0.951914071895424
2020-02-12,0.951914071895424
2020-02-13,1.22948190070922
2020-02-14,1.22948190070922
2020-02-15,1.22948190070922
2020-02-16,1.22948190070922
2020-02-17,1.02471081528662
2020-02-18,1.02471081528662
2020-02-19,1.02471081528662
2020-02-20,1.02471081528662
2020-02-21,1.0670976038961
2020-02-22,1.0670976038961
2020-02-23,1.0670976038961
2020-02-24,1.0670976038961
2020-02-25,1.06456358333333
2020-02-26,1.06456358333333
2020-02-27,1.06456358333333
2020-02-28,1.06456358333333
2020-02-29,0.989318215827338
2020-03-01,0.989318215827338
2020-03-02,0.989318215827338
2020-03-03,0.989318215827338
2020-03-04,1.22606610179641
2020-03-05,1.22606610179641
2020-03-06,1.22606610179641
2020-03-07,1.22606610179641
2020-03-08,0.86939667721519
2020-03-09,0.86939667721519
2020-03-10,0.86939667721519
2020-03-11,0.86939667721519
2020-03-12,1.23511670198676
2020-03-13,1.23511670198676
2020-03-14,1.23511670198676
2020-03-15,1.23511670198676
2020-03-16,1.19345300840336
2020-03-17,1.19345300840336
2020-03-18,1.19345300840336
2020-03-19,1.19345300840336
2020-03-20,1.2644780733945
2020-03-21,1.2644780733945
2020-03-22,1.2644780733945
2020-03-23,1.2644780733945
2020-03-24,1.17028861363636
2020-03-25,1.17028861363636
2020-03-26,1.17028861363636
2020-03-27,1.17028861363636
2020-03-28,0.910426518518518
2020-03-29,0.910426518518518
2020-03-30,0.910426518518518
2020-03-31,0.910426518518518
2020-04-01,1.11369449019608
2020-04-02,1.11369449019608
2020-04-03,1.11369449019608
2020-04-04,1.11369449019608
2020-04-05,0.769681285714286
2020-04-06,0.769681285714286
2020-04-07,0.769681285714286
2020-04-08,0.769681285714286
2020-04-09,1.06938335714286
2020-04-10,1.06938335714286
2020-04-11,1.06938335714286
2020-04-12,1.06938335714286
2020-04-13,0.92931029239766
2020-04-14,0.92931029239766
2020-04-15,0.92931029239766
2020-04-16,0.92931029239766
2020-04-17,1.28623061417323
2020-04-18,1.28623061417323
2020-04-19,1.28623061417323
2020-04-20,1.28623061417323
2020-04-21,1.06824913422819
2020-04-22,1.06824913422819
2020-04-23,1.06824913422819
2020-04-24,1.06824913422819
2020-04-25,1.23961248529412
2020-04-26,1.23961248529412
2020-04-27,1.23961248529412
2020-04-28,1.23961248529412
2020-04-29,1.19593875172414
2020-04-30,1.19593875172414
2020-05-01,1.19593875172414
2020-05-02,1.19593875172414
2020-05-03,1.19645580952381
2020-05-04,1.19645580952381
2020-05-05,1.19645580952381
2020-05-06,1.19645580952381
2020-05-07,1.31399202040816
2020-05-08,1.31399202040816
2020-05-09,1.31399202040816
2020-05-10,1.31399202040816
2020-05-11,1.28364698089172
2020-05-12,1.28364698089172
2020-05-13,1.28364698089172
2020-05-14,1.28364698089172
2020-05-15,1.272443528
2020-05-16,1.272443528
2020-05-17,1.272443528
2020-05-18,1.272443528
2020-05-19,1.33328306086957
2020-05-20,1.33328306086957
2020-05-21,1.33328306086957
2020-05-22,1.33328306086957
2020-05-23,1.27885055462185
2020-05-24,1.27885055462185
2020-05-25,1.27885055462185
2020-05-26,1.27885055462185
2020-05-27,1.34352728985507
2020-05-28,1.34352728985507
2020-05-29,1.34352728985507
2020-05-30,1.34352728985507
2020-05-31,1.05190532
2020-06-01,1.05190532
2020-06-02,1.05190532
2020-06-03,1.05190532
2020-06-04,1.23647156291391
2020-06-05,1.23647156291391
2020-06-06,1.23647156291391
2020-06-07,1.23647156291391
2020-06-08,1.15165127777778
2020-06-09,1.15165127777778
2020-06-10,1.15165127777778
2020-06-11,1.15165127777778
2020-06-12,1.3554732208589
2020-06-13,1.3554732208589
2020-06-14,1.3554732208589
2020-06-15,1.3554732208589
2020-06-16,1.22310094
2020-06-17,1.22310094
2020-06-18,1.22310094
2020-06-19,1.22310094
2020-06-20,1.10747741605839
2020-06-21,1.10747741605839
2020-06-22,1.10747741605839
2020-06-23,1.10747741605839
2020-06-24,1.28815984892086
2020-06-25,1.28815984892086
2020-06-26,1.28815984892086
2020-06-27,1.28815984892086
2020-06-28,0.9017818
2020-06-29,0.9017818
2020-06-30,0.9017818
2020-07-01,0.9017818
2020-07-02,1.13343739634146
2020-07-03,1.13343739634146
2020-07-04,1.13343739634146
2020-07-05,1.13343739634146
2020-07-06,1.2276441038961
2020-07-07,1.2276441038961
2020-07-08,1.2276441038961
2020-07-09,1.2276441038961
2020-07-10,1.20817402484472
2020-07-11,1.20817402484472
2020-07-12,1.20817402484472
2020-07-13,1.20817402484472
2020-07-14,1.2590924375
2020-07-15,1.2590924375
2020-07-16,1.2590924375
2020-07-17,1.2590924375
2020-07-18,1.27620218461538
2020-07-19,1.27620218461538
2020-07-20,1.27620218461538
2020-07-21,1.27620218461538
2020-07-22,1.26073863194444
2020-07-23,1.26073863194444
2020-07-24,1.26073863194444
2020-07-25,1.26073863194444
2020-07-26,1.34358736075949
2020-07-27,1.34358736075949
2020-07-28,1.34358736075949
2020-07-29,1.34358736075949
2020-07-30,1.28713702222222
2020-07-31,1.28713702222222
2020-08-01,1.28713702222222
2020-08-02,1.28713702222222
2020-08-03,1.32687536419753
2020-08-04,1.32687536419753
2020-08-05,1.32687536419753
2020-08-06,1.32687536419753
2020-08-07,1.30196069078947
2020-08-08,1.30196069078947
2020-08-09,1.30196069078947
2020-08-10,1.30196069078947
2020-08-11,1.28512614285714
2020-08-12,1.28512614285714
2020-08-13,1.28512614285714
2020-08-14,1.28512614285714
2020-08-15,1.22985610897436
2020-08-16,1.22985610897436
2020-08-17,1.22985610897436
2020-08-18,1.22985610897436
2020-08-19,1.2940598550724636
2020-08-20,1.2940598550724636
2020-08-21,1.2940598550724636
2020-08-22,1.2940598550724636
2020-08-23,1.2518789681528668
2020-08-24,1.2518789681528668
2020-08-25,1.2518789681528668
2020-08-26,1.2518789681528668
2020-08-27,1.2688263100775197
2020-08-28,1.2688263100775197
2020-08-29,1.2688263100775197
2020-08-30,1.2688263100775197
2020-08-31,1.1713169333333333
2020-09-01,1.1713169333333333
2020-09-02,1.1713169333333333
2020-09-03,1.1713169333333333
2020-09-04,1.3000090814814818
2020-09-05,1.3000090814814818
2020-09-06,1.3000090814814818
2020-09-07,1.3000090814814818
2020-09-08,1.2494731741935483
2020-09-09,1.2494731741935483
2020-09-10,1.2494731741935483
2020-09-11,1.2494731741935483
2020-09-12,1.0605390705882354
2020-09-13,1.0605390705882354
2020-09-14,1.0605390705882354
2020-09-15,1.0605390705882354
2020-09-16,1.3091397677419347
2020-09-17,1.3091397677419347
2020-09-18,1.3091397677419347
2020-09-19,1.3091397677419347
2020-09-20,1.0939701056338027
2020-09-21,1.0939701056338027
2020-09-22,1.0939701056338027
2020-09-23,1.0939701056338027
2020-09-24,1.2583973065693423
2020-09-25,1.2583973065693423
2020-09-26,1.2583973065693423
2020-09-27,1.2583973065693423
2020-09-28,1.244179666666667
2020-09-29,1.244179666666667
2020-09-30,1.244179666666667
2020-10-01,1.244179666666667
2020-10-02,1.2911459632352948
2020-10-03,1.2911459632352948
2020-10-04,1.2911459632352948
2020-10-05,1.2911459632352948
2020-10-06,1.3007073846153847
2020-10-07,1.3007073846153847
2020-10-08,1.3007073846153847
2020-10-09,1.3007073846153847
2020-10-10,1.2981888391608394
2020-10-11,1.2981888391608394
2020-10-12,1.2981888391608394
2020-10-13,1.2981888391608394
2020-10-14,1.1364574765100672
2020-10-15,1.1364574765100672
2020-10-16,1.1364574765100672
2020-10-17,1.1364574765100672
2020-10-18,1.0830295916666666
2020-10-19,1.0830295916666666
2020-10-20,1.0830295916666666
2020-10-21,1.0830295916666666
2020-10-22,1.2839324233576632
2020-10-23,1.2839324233576632
2020-10-24,1.2839324233576632
2020-10-25,1.2839324233576632
2020-10-26,1.3404524545454544
2020-10-27,1.3404524545454544
2020-10-28,1.3404524545454544
2020-10-29,1.3404524545454544
2020-10-30,1.2940942792792796
2020-10-31,1.2940942792792796
2020-11-01,1.2940942792792796
2020-11-02,1.2940942792792796
2020-11-03,1.2825633857142864
2020-11-04,1.2825633857142864
2020-11-05,1.2825633857142864
2020-11-06,1.2825633857142864
2020-11-07,1.3592373630136991
2020-11-08,1.3592373630136991
2020-11-09,1.3592373630136991
2020-11-10,1.3592373630136991
2020-11-11,1.2971731700680273
2020-11-12,1.2971731700680273
2020-11-13,1.2971731700680273
2020-11-14,1.2971731700680273
2020-11-15,1.2052265199999999
2020-11-16,1.2052265199999999
2020-11-17,1.2052265199999999
2020-11-18,1.2052265199999999
2020-11-19,1.3300628175182485
2020-11-20,1.3300628175182485
2020-11-21,1.3300628175182485
2020-11-22,1.3300628175182485
2020-11-23,1.2294749115646255
2020-11-24,1.2294749115646255
2020-11-25,1.2294749115646255
2020-11-26,1.2294749115646255
2020-11-27,1.2851594480519473
2020-11-28,1.2851594480519473
2020-11-29,1.2851594480519473
2020-11-30,1.2851594480519473
2020-12-01,1.2771752828947374
2020-12-02,1.2771752828947374
2020-12-03,1.2771752828947374
2020-12-04,1.2771752828947374
2020-12-05,1.3423031666666674
2020-12-06,1.3423031666666674
2020-12-07,1.3423031666666674
2020-12-08,1.3423031666666674
2020-12-09,1.2758179136690648
2020-12-10,1.2758179136690648
2020-12-11,1.2758179136690648
2020-12-12,1.2758179136690648
2020-12-13,1.174223993589744
2020-12-14,1.174223993589744
2020-12-15,1.174223993589744
2020-12-16,1.174223993589744
2020-12-17,1.2999028449612409
2020-12-18,1.2999028449612409
2020-12-19,1.2999028449612409
2020-12-20,1.2999028449612409
2020-12-21,1.3453685
2020-12-22,1.3453685
2020-12-23,1.3453685
2020-12-24,1.3453685
2020-12-25,1.2858441805555554
2020-12-26,1.2858441805555554
2020-12-27,1.2858441805555554
2020-12-28,1.2858441805555554
2020-12-29,1.2766434473684216
2020-12-30,1.2766434473684216
2020-12-31,1.2766434473684216
2021-01-01,1.2766434473684216
2021-01-02,1.3956372450331127
2021-01-03,1.3956372450331127
2021-01-04,1.3956372450331127
2021-01-05,1.3956372450331127
2021-01-06,1.2936679209039559
2021-01-07,1.2936679209039559
2021-01-08,1.2936679209039559
2021-01-09,1.2936679209039559
2021-01-10,1.282691371069182
2021-01-11,1.282691371069182
2021-01-12,1.282691371069182
2021-01-13,1.282691371069182
2021-01-14,1.2964830204081637
2021-01-15,1.2964830204081637
2021-01-16,1.2964830204081637
2021-01-17,1.2964830204081637
2021-01-18,1.3425268551724134
2021-01-19,1.3425268551724134
2021-01-20,1.3425268551724134
2021-01-21,1.3425268551724134
2021-01-22,1.283418816901409
2021-01-23,1.283418816901409
2021-01-24,1.283418816901409
2021-01-25,1.283418816901409
2021-01-26,1.360394142857143
2021-01-27,1.360394142857143
2021-01-28,1.360394142857143
2021-01-29,1.360394142857143
2021-01-30,1.3017438382352942
2021-01-31,1.3017438382352942
2021-02-01,1.3017438382352942
2021-02-02,1.3017438382352942
2021-02-03,1.301816320000001
2021-02-04,1.301816320000001
2021-02-05,1.301816320000001
2021-02-06,1.301816320000001
2021-02-07,1.3935527884615386
2021-02-08,1.3935527884615386
2021-02-09,1.3935527884615386
2021-02-10,1.3935527884615386
2021-02-11,1.2711824186046514
2021-02-12,1.2711824186046514
2021-02-13,1.2711824186046514
2021-02-14,1.2711824186046514
2021-02-15,1.3219647549668876
2021-02-16,1.3219647549668876
2021-02-17,1.3219647549668876
2021-02-18,1.3219647549668876
2021-02-19,1.328641823529411
2021-02-20,1.328641823529411
2021-02-21,1.328641823529411
2021-02-22,1.328641823529411
2021-02-23,1.298336511811023
2021-02-24,1.298336511811023
2021-02-25,1.298336511811023
2021-02-26,1.298336511811023
2021-02-27,1.2918701656050957
2021-02-28,1.2918701656050957
2021-03-01,1.2918701656050957
2021-03-02,1.2918701656050957
2021-03-03,1.301007401315789
2021-03-04,1.301007401315789
2021-03-05,1.301007401315789
2021-03-06,1.301007401315789
2021-03-07,1.3697756849315073
2021-03-08,1.3697756849315073
2021-03-09,1.3697756849315073
2021-03-10,1.3697756849315073
2021-03-11,1.2848289015151508
2021-03-12,1.2848289015151508
2021-03-13,1.2848289015151508
2021-03-14,1.2848289015151508
2021-03-15,1.3563101891891882
2021-03-16,1.3563101891891882
2021-03-17,1.3563101891891882
2021-03-18,1.3563101891891882
2021-03-19,1.3230333175675675
2021-03-20,1.3230333175675675
2021-03-21,1.3230333175675675
2021-03-22,1.3230333175675675
2021-03-23,1.3523681428571432
2021-03-24,1.3523681428571432
2021-03-25,1.3523681428571432
2021-03-26,1.3523681428571432
2021-03-27,1.2981473333333333
2021-03-28,1.2981473333333333
2021-03-29,1.2981473333333333
2021-03-30,1.2981473333333333
2021-03-31,1.3453399490445856
2021-04-01,1.3453399490445856
2021-04-02,1.3453399490445856
2021-04-03,1.3453399490445856
2021-04-04,1.3700521849315066
2021-04-05,1.3700521849315066
2021-04-06,1.3700521849315066
2021-04-07,1.3700521849315066
2021-04-08,1.3142138507462682
2021-04-09,1.3142138507462682
2021-04-10,1.3142138507462682
2021-04-11,1.3142138507462682
2021-04-12,1.3456407430555561
2021-04-13,1.3456407430555561
2021-04-14,1.3456407430555561
2021-04-15,1.3456407430555561
2021-04-16,1.3172985533980583
2021-04-17,1.3172985533980583
2021-04-18,1.3172985533980583
2021-04-19,1.3172985533980583
2021-04-20,1.3298666718750003
2021-04-21,1.3298666718750003
2021-04-22,1.3298666718750003
2021-04-23,1.3298666718750003
2021-04-24,1.3262256896551727
2021-04-25,1.3262256896551727
2021-04-26,1.3262256896551727
2021-04-27,1.3262256896551727
2021-04-28,1.3116247676056327
2021-04-29,1.3116247676056327
2021-04-30,1.3116247676056327
2021-05-01,1.3116247676056327
2021-05-02,1.407752259459459
2021-05-03,1.407752259459459
2021-05-04,1.407752259459459
2021-05-05,1.407752259459459
2021-05-06,1.3617653764705882
2021-05-07,1.3617653764705882
2021-05-08,1.3617653764705882
2021-05-09,1.3617653764705882
2021-05-10,1.3744467444444441
2021-05-11,1.3744467444444441
2021-05-12,1.3744467444444441
2021-05-13,1.3744467444444441
2021-05-14,1.3155430373134331
2021-05-15,1.3155430373134331
2021-05-16,1.3155430373134331
2021-05-17,1.3155430373134331
2021-05-18,1.3321869600000005
2021-05-19,1.3321869600000005
2021-05-20,1.3321869600000005
2021-05-21,1.3321869600000005
2021-05-22,1.2895503362068967
2021-05-23,1.2895503362068967
2021-05-24,1.2895503362068967
2021-05-25,1.2895503362068967
2021-05-26,1.3001551639344262
2021-05-27,1.3001551639344262
2021-05-28,1.3001551639344262
2021-05-29,1.3001551639344262
2021-05-30,1.4991831736111114
2021-05-31,1.4991831736111114
2021-06-01,1.4991831736111114
2021-06-02,1.4991831736111114
2021-06-03,1.2936538027210884
2021-06-04,1.2936538027210884
2021-06-05,1.2936538027210884
2021-06-06,1.2936538027210884
2021-06-07,1.2507247218045112
2021-06-08,1.2507247218045112
2021-06-09,1.2507247218045112
2021-06-10,1.2507247218045112
2021-06-11,1.401894276190477
2021-06-12,1.401894276190477
2021-06-13,1.401894276190477
2021-06-14,1.401894276190477
2021-06-15,1.294162251908396
2021-06-16,1.294162251908396
2021-06-17,1.294162251908396
2021-06-18,1.294162251908396
2021-06-19,1.1876399029126212
2021-06-20,1.1876399029126212
2021-06-21,1.1876399029126212
2021-06-22,1.1876399029126212
2021-06-23,1.3926188613861386
2021-06-24,1.3926188613861386
2021-06-25,1.3926188613861386
2021-06-26,1.3926188613861386
2021-06-27,1.4248974915254242
2021-06-28,1.4248974915254242
2021-06-29,1.4248974915254242
2021-06-30,1.4248974915254242
2021-07-01,1.392820968421053
2021-07-02,1.392820968421053
2021-07-03,1.392820968421053
2021-07-04,1.392820968421053
2021-07-05,1.3275864469696965
2021-07-06,1.3275864469696965
2021-07-07,1.3275864469696965
2021-07-08,1.3275864469696965
2021-07-09,1.2597139847328243
2021-07-10,1.2597139847328243
2021-07-11,1.2597139847328243
2021-07-12,1.2597139847328243
2021-07-13,1.159622036764706
2021-07-14,1.159622036764706
2021-07-15,1.159622036764706
2021-07-16,1.159622036764706
2021-07-17,0.7849456643356646
2021-07-18,0.7849456643356646
2021-07-19,0.7849456643356646
2021-07-20,0.7849456643356646
2021-07-21,1.0920549172413792
2021-07-22,1.0920549172413792
2021-07-23,1.0920549172413792
2021-07-24,1.0920549172413792
2021-07-25,0.7927888300653594
2021-07-26,0.7927888300653594
2021-07-27,0.7927888300653594
2021-07-28,0.7927888300653594
2021-07-29,1.0221618375000003
2021-07-30,1.0221618375000003
2021-07-31,1.0221618375000003
2021-08-01,1.0221618375000003
2021-08-02,1.2678562447552448
2021-08-03,1.2678562447552448
2021-08-04,1.2678562447552448
2021-08-05,1.2678562447552448
2021-08-06,1.0376195408805027
2021-08-07,1.0376195408805027
2021-08-08,1.0376195408805027
2021-08-09,1.0376195408805027
2021-08-10,0.9898545696969694
2021-08-11,0.9898545696969694
2021-08-12,0.9898545696969694
2021-08-13,0.9898545696969694
2021-08-14,0.7645612256097561
2021-08-15,0.7645612256097561
2021-08-16,0.7645612256097561
2021-08-17,0.7645612256097561
2021-08-18,1.2484088740740737
2021-08-19,1.2484088740740737
2021-08-20,1.2484088740740737
2021-08-21,1.2484088740740737
2021-08-22,0.8382142499999998
2021-08-23,0.8382142499999998
2021-08-24,0.8382142499999998
2021-08-25,0.8382142499999998
2021-08-26,1.0190372054794523
2021-08-27,1.0190372054794523
2021-08-28,1.0190372054794523
2021-08-29,1.0190372054794523
2021-08-30,1.1784164074074073
2021-08-31,1.1784164074074073
2021-09-01,1.1784164074074073
2021-09-02,1.1784164074074073
2021-09-03,1.2684944999999996
2021-09-04,1.2684944999999996
2021-09-05,1.2684944999999996
2021-09-06,1.2684944999999996
2021-09-07,1.140718496732026
2021-09-08,1.140718496732026
2021-09-09,1.140718496732026
2021-09-10,1.140718496732026
2021-09-11,1.0829645540540538
2021-09-12,1.0829645540540538
2021-09-13,1.0829645540540538
2021-09-14,1.0829645540540538
2021-09-15,1.3316786619718306
2021-09-16,1.3316786619718306
2021-09-17,1.3316786619718306
2021-09-18,1.3316786619718306
2021-09-19,0.7703830312499999
2021-09-20,0.7703830312499999
2021-09-21,0.7703830312499999
2021-09-22,0.7703830312499999
2021-09-23,1.0165784606060606
2021-09-24,1.0165784606060606
2021-09-25,1.0165784606060606
2021-09-26,1.0165784606060606
2021-09-27,1.051818432258064
2021-09-28,1.051818432258064
2021-09-29,1.051818432258064
2021-09-30,1.051818432258064
2021-10-01,1.237001442857143
2021-10-02,1.237001442857143
2021-10-03,1.237001442857143
2021-10-04,1.237001442857143
2021-10-05,1.274705579268293
2021-10-06,1.274705579268293
2021-10-07,1.274705579268293
2021-10-08,1.274705579268293
2021-10-09,1.2898361066666668
2021-10-10,1.2898361066666668
2021-10-11,1.2898361066666668
2021-10-12,1.2898361066666668
2021-10-13,1.1073083550295861
2021-10-14,1.1073083550295861
2021-10-15,1.1073083550295861
2021-10-16,1.1073083550295861
2021-10-17,0.9033513624999998
2021-10-18,0.9033513624999998
2021-10-19,0.9033513624999998
2021-10-20,0.9033513624999998
