Time,Mempool_count
2023-07-24,189714.921875
2023-07-25,142800.50520833334
2023-07-26,142800.50520833334
2023-07-27,166748.22916666666
2023-07-28,166748.22916666666
2023-07-29,180952.43229166666
2023-07-30,180952.43229166666
2023-07-31,180952.43229166666
2023-08-01,193871.03645833334
2023-08-02,193871.03645833334
2023-08-03,203238.33333333334
2023-08-04,203238.33333333334
2023-08-05,186345.72916666666
2023-08-06,186345.72916666666
2023-08-07,219489.72916666666
2023-08-08,219489.72916666666
2023-08-09,253355.17708333334
2023-08-10,253355.17708333334
2023-08-11,296700.5052083333
2023-08-12,296700.5052083333
2023-08-13,296700.5052083333
2023-08-14,281029.203125
2023-08-15,281029.203125
2023-08-16,277210.1875
2023-08-17,277210.1875
2023-08-18,249390.49479166666
2023-08-19,249390.49479166666
2023-08-20,125885.46354166667
2023-08-21,125885.46354166667
2023-08-22,215370.640625
2023-08-23,215370.640625
2023-08-24,250665.68229166666
2023-08-25,250665.68229166666
2023-08-26,250665.68229166666
2023-08-27,211822.20833333334
2023-08-28,211822.20833333334
2023-08-29,268999.3645833333
2023-08-30,268999.3645833333
2023-08-31,102655.07291666667
2023-09-01,102655.07291666667
2023-09-02,216855.390625
2023-09-03,216855.390625
2023-09-04,206596.125
2023-09-05,206596.125
2023-09-06,206596.125
2023-09-07,275314.6979166667
2023-09-08,275314.6979166667
2023-09-09,238142.859375
2023-09-10,238142.859375
2023-09-11,263423.9583333333
2023-09-12,263423.9583333333
2023-09-13,251983.95833333334
2023-09-14,251983.95833333334
2023-09-15,249388.84375
2023-09-16,249388.84375
2023-09-17,262504.0625
2023-09-18,262504.0625
2023-09-19,262504.0625
2023-09-20,164126.15625
2023-09-21,164126.15625
2023-09-22,171606.625
2023-09-23,171606.625
2023-09-24,177252.921875
2023-09-25,177252.921875
2023-09-26,173131.58854166666
2023-09-27,173131.58854166666
2023-09-28,185102.72916666666
2023-09-29,185102.72916666666
2023-09-30,127847.85416666667
2023-10-01,127847.85416666667
2023-10-02,127847.85416666667
2023-10-03,39983.140625
2023-10-04,39983.140625
2023-10-05,32109.635416666668
2023-10-06,32109.635416666668
2023-10-07,32458.546875
2023-10-08,32458.546875
2023-10-09,27860.546875
2023-10-10,27860.546875
2023-10-11,23836.427083333332
2023-10-12,23836.427083333332
2023-10-13,23749.713541666668
2023-10-14,23749.713541666668
2023-10-15,23749.713541666668
2023-10-16,16837.776041666668
2023-10-17,16837.776041666668
2023-10-18,15770.411458333334
2023-10-19,15770.411458333334
2023-10-20,17971.333333333332
2023-10-21,17971.333333333332
2023-10-22,15254.5
2023-10-23,15254.5
2023-10-24,32149.234375
2023-10-25,32149.234375
2023-10-26,32004.770833333332
2023-10-27,32004.770833333332
2023-10-28,32004.770833333332
2023-10-29,36583.348958333336
2023-10-30,36583.348958333336
2023-10-31,29696.645833333332
2023-11-01,29696.645833333332
2023-11-02,34453.0
2023-11-03,34453.0
2023-11-04,153920.47916666666
2023-11-05,153920.47916666666
2023-11-06,128360.78645833333
2023-11-07,128360.78645833333
2023-11-08,150063.25
2023-11-09,150063.25
2023-11-10,150063.25
2023-11-11,140187.70833333334
2023-11-12,140187.70833333334
2023-11-13,199248.23958333334
2023-11-14,199248.23958333334
2023-11-15,195361.95833333334
2023-11-16,195361.95833333334
2023-11-17,99055.32291666667
2023-11-18,99055.32291666667
2023-11-19,172358.55729166666
2023-11-20,172358.55729166666
2023-11-21,182736.84375
2023-11-22,182736.84375
2023-11-23,182736.84375
2023-11-24,210425.09895833334
2023-11-25,210425.09895833334
2023-11-26,175349.63541666666
2023-11-27,175349.63541666666
2023-11-28,196070.39583333334
2023-11-29,196070.39583333334
2023-11-30,158341.76041666666
2023-12-01,158341.76041666666
2023-12-02,121148.453125
2023-12-03,121148.453125
2023-12-04,168048.30208333334
2023-12-05,168048.30208333334
2023-12-06,168048.30208333334
2023-12-07,198117.13541666666
2023-12-08,198117.13541666666
2023-12-09,150152.11458333334
2023-12-10,150152.11458333334
2023-12-11,146462.03645833334
2023-12-12,146462.03645833334
2023-12-13,173228.28125
2023-12-14,173228.28125
2023-12-15,199696.14583333334
2023-12-16,199696.14583333334
2023-12-17,160740.86979166666
2023-12-18,160740.86979166666
2023-12-19,160740.86979166666
2023-12-20,146318.88020833334
2023-12-21,146318.88020833334
2023-12-22,197826.00520833334
2023-12-23,197826.00520833334
2023-12-24,149734.89583333334
2023-12-25,149734.89583333334
2023-12-26,156139.828125
2023-12-27,156139.828125
2023-12-28,62088.630208333336
2023-12-29,62088.630208333336
2023-12-30,149369.88541666666
2023-12-31,149369.88541666666
2024-01-01,149369.88541666666
2024-01-02,103682.81770833333
2024-01-03,103682.81770833333
2024-01-04,71350.8125
2024-01-05,71350.8125
2024-01-06,73729.40625
2024-01-07,73729.40625
2024-01-08,80405.99479166667
2024-01-09,80405.99479166667
2024-01-10,83675.203125
2024-01-11,83675.203125
2024-01-12,97223.02604166667
2024-01-13,97223.02604166667
2024-01-14,97223.02604166667
2024-01-15,188685.41145833334
2024-01-16,188685.41145833334
2024-01-17,140208.47395833334
2024-01-18,140208.47395833334
2024-01-19,150539.89583333334
2024-01-20,150539.89583333334
2024-01-21,157943.83333333334
2024-01-22,157943.83333333334
2024-01-23,140992.59895833334
2024-01-24,140992.59895833334
2024-01-25,51894.401041666664
2024-01-26,51894.401041666664
2024-01-27,51894.401041666664
2024-01-28,76427.66145833333
2024-01-29,76427.66145833333
2024-01-30,112852.97395833333
2024-01-31,112852.97395833333
2024-02-01,86902.34895833333
2024-02-02,86902.34895833333
2024-02-03,90445.77604166667
2024-02-04,90445.77604166667
2024-02-05,95139.15625
2024-02-06,95139.15625
2024-02-07,129862.90625
2024-02-08,129862.90625
2024-02-09,129862.90625
2024-02-10,141365.875
2024-02-11,141365.875
2024-02-12,103860.69270833333
2024-02-13,103860.69270833333
2024-02-14,131602.60416666666
2024-02-15,131602.60416666666
2024-02-16,133207.171875
2024-02-17,133207.171875
2024-02-18,134966.640625
2024-02-19,134966.640625
2024-02-20,135913.61458333334
2024-02-21,135913.61458333334
2024-02-22,135913.61458333334
2024-02-23,138933.19270833334
2024-02-24,138933.19270833334
2024-02-25,122720.63020833333
2024-02-26,122720.63020833333
2024-02-27,97677.70833333333
2024-02-28,97677.70833333333
2024-02-29,130694.1875
2024-03-01,130694.1875
2024-03-02,121138.51041666667
2024-03-03,121138.51041666667
2024-03-04,140171.68229166666
2024-03-05,140171.68229166666
2024-03-06,140171.68229166666
2024-03-07,120868.97916666667
2024-03-08,120868.97916666667
2024-03-09,128662.046875
2024-03-10,128662.046875
2024-03-11,116043.171875
2024-03-12,116043.171875
2024-03-13,85113.18229166667
2024-03-14,85113.18229166667
2024-03-15,81623.40104166667
2024-03-16,81623.40104166667
2024-03-17,79357.22395833333
2024-03-18,79357.22395833333
2024-03-19,79357.22395833333
2024-03-20,77046.609375
2024-03-21,77046.609375
2024-03-22,76855.078125
2024-03-23,76855.078125
2024-03-24,59244.8125
2024-03-25,59244.8125
2024-03-26,63967.036458333336
2024-03-27,63967.036458333336
2024-03-28,58857.489583333336
2024-03-29,58857.489583333336
2024-03-30,62650.822916666664
2024-03-31,62650.822916666664
2024-04-01,62650.822916666664
2024-04-02,62561.104166666664
2024-04-03,62561.104166666664
2024-04-04,71651.109375
2024-04-05,71651.109375
2024-04-06,67353.77604166667
2024-04-07,67353.77604166667
2024-04-08,68486.03645833333
2024-04-09,68486.03645833333
2024-04-10,100335.00520833333
2024-04-11,100335.00520833333
2024-04-12,149649.83854166666
2024-04-13,149649.83854166666
2024-04-14,149649.83854166666
2024-04-15,116583.58854166667
2024-04-16,116583.58854166667
2024-04-17,118184.609375
2024-04-18,118184.609375
2024-04-19,127593.703125
2024-04-20,127593.703125
2024-04-21,147589.15104166666
2024-04-22,147589.15104166666
2024-04-23,147589.15104166666
2024-04-24,114053.34375
2024-04-25,114053.34375
2024-04-26,69671.28125
2024-04-27,69671.28125
2024-04-28,80518.46354166667
2024-04-29,80518.46354166667
2024-04-30,76864.671875
2024-05-01,76864.671875
2024-05-02,98243.31770833333
2024-05-03,98243.31770833333
2024-05-04,110690.02083333333
2024-05-05,110690.02083333333
2024-05-06,110690.02083333333
2024-05-07,119538.57291666667
2024-05-08,119538.57291666667
2024-05-09,116942.00520833333
2024-05-10,116942.00520833333
2024-05-11,153134.296875
2024-05-12,153134.296875
2024-05-13,112081.671875
2024-05-14,112081.671875
2024-05-15,146714.06770833334
2024-05-16,146714.06770833334
2024-05-17,156016.55729166666
2024-05-18,156016.55729166666
2024-05-19,156016.55729166666
2024-05-20,146898.109375
2024-05-21,146898.109375
2024-05-22,179960.828125
2024-05-23,179960.828125
2024-05-24,147121.11979166666
2024-05-25,147121.11979166666
2024-05-26,169764.50520833334
2024-05-27,169764.50520833334
2024-05-28,163791.9375
2024-05-29,163791.9375
2024-05-30,163791.9375
2024-05-31,191877.453125
2024-06-01,191877.453125
2024-06-02,53508.1875
2024-06-03,53508.1875
2024-06-04,113303.35416666667
2024-06-05,113303.35416666667
2024-06-06,206494.859375
2024-06-07,206494.859375
2024-06-08,206685.11458333334
2024-06-09,206685.11458333334
2024-06-10,206685.11458333334
2024-06-11,212215.578125
2024-06-12,212215.578125
2024-06-13,204307.38020833334
2024-06-14,204307.38020833334
2024-06-15,99055.93229166667
2024-06-16,99055.93229166667
2024-06-17,108077.375
2024-06-18,108077.375
2024-06-19,155278.04166666666
2024-06-20,155278.04166666666
2024-06-21,165739.11979166666
2024-06-22,165739.11979166666
2024-06-23,165739.11979166666
2024-06-24,176081.33854166666
2024-06-25,176081.33854166666
2024-06-26,187471.69270833334
2024-06-27,187471.69270833334
2024-06-28,198431.5
2024-06-29,198431.5
2024-06-30,163000.86458333334
2024-07-01,163000.86458333334
2024-07-02,140237.13020833334
2024-07-03,140237.13020833334
2024-07-04,140237.13020833334
2024-07-05,137664.09895833334
2024-07-06,137664.09895833334
2024-07-07,149036.40625
2024-07-08,149036.40625
2024-07-09,85642.30208333333
2024-07-10,85642.30208333333
2024-07-11,96065.15104166667
2024-07-12,96065.15104166667
2024-07-13,148519.72395833334
2024-07-14,148519.72395833334
2024-07-15,72321.28645833333
2024-07-16,72321.28645833333
2024-07-17,72321.28645833333
2024-07-18,110716.78125
2024-07-19,110716.78125
2024-07-20,116738.50520833333
2024-07-21,116738.50520833333
2024-07-22,150054.23958333334
2024-07-23,150054.23958333334
2024-07-24,169331.03125
2024-07-25,169331.03125
2024-07-26,134010.54166666666
2024-07-27,134010.54166666666
2024-07-28,167289.78645833334
2024-07-29,167289.78645833334
2024-07-30,167289.78645833334
2024-07-31,124416.72916666667
2024-08-01,124416.72916666667
2024-08-02,108412.5
2024-08-03,108412.5
2024-08-04,163502.97395833334
2024-08-05,163502.97395833334
2024-08-06,197856.109375
2024-08-07,197856.109375
2024-08-08,106696.36458333333
2024-08-09,106696.36458333333
2024-08-10,47760.9375
2024-08-11,47760.9375
2024-08-12,47760.9375
2024-08-13,61563.708333333336
2024-08-14,61563.708333333336
2024-08-15,121543.03125
2024-08-16,121543.03125
2024-08-17,126154.63020833333
2024-08-18,126154.63020833333
2024-08-19,176701.328125
2024-08-20,176701.328125
2024-08-21,190111.20833333334
2024-08-22,190111.20833333334
2024-08-23,181630.52083333334
2024-08-24,181630.52083333334
2024-08-25,181630.52083333334
2024-08-26,186215.90104166666
2024-08-27,186215.90104166666
2024-08-28,181148.35416666666
2024-08-29,181148.35416666666
2024-08-30,131036.95833333333
2024-08-31,131036.95833333333
2024-09-01,114452.09895833333
2024-09-02,114452.09895833333
2024-09-03,149388.46875
2024-09-04,149388.46875
2024-09-05,151598.0
2024-09-06,151598.0
2024-09-07,151598.0
2024-09-08,159956.40104166666
2024-09-09,159956.40104166666
2024-09-10,178828.42708333334
2024-09-11,178828.42708333334
2024-09-12,195695.234375
2024-09-13,195695.234375
2024-09-14,200536.75
2024-09-15,200536.75
2024-09-16,171786.984375
2024-09-17,171786.984375
2024-09-18,160034.796875
2024-09-19,160034.796875
2024-09-20,160034.796875
2024-09-21,155325.171875
2024-09-22,155325.171875
2024-09-23,122174.4375
2024-09-24,122174.4375
2024-09-25,105343.44791666667
2024-09-26,105343.44791666667
2024-09-27,131286.26041666666
2024-09-28,131286.26041666666
2024-09-29,120494.19270833333
2024-09-30,120494.19270833333
2024-10-01,153160.59895833334
2024-10-02,153160.59895833334
2024-10-03,153160.59895833334
2024-10-04,136883.88541666666
2024-10-05,136883.88541666666
2024-10-06,170502.74479166666
2024-10-07,170502.74479166666
2024-10-08,172599.96354166666
2024-10-09,172599.96354166666
2024-10-10,195094.55208333334
2024-10-11,195094.55208333334
2024-10-12,224515.34375
2024-10-13,224515.34375
2024-10-14,203235.14583333334
2024-10-15,203235.14583333334
2024-10-16,203235.14583333334
2024-10-17,176558.79166666666
2024-10-18,176558.79166666666
2024-10-19,170723.484375
2024-10-20,170723.484375
2024-10-21,119427.78125
2024-10-22,119427.78125
2024-10-23,156476.07291666666
2024-10-24,156476.07291666666
2024-10-25,131492.86458333334
2024-10-26,131492.86458333334
2024-10-27,89057.84895833333
2024-10-28,89057.84895833333
2024-10-29,89057.84895833333
2024-10-30,125691.47916666667
2024-10-31,125691.47916666667
2024-11-01,121016.09375
2024-11-02,121016.09375
2024-11-03,116987.63020833333
2024-11-04,116987.63020833333
2024-11-05,110395.84895833333
2024-11-06,110395.84895833333
2024-11-07,110242.05729166667
2024-11-08,110242.05729166667
2024-11-09,133484.59375
2024-11-10,133484.59375
2024-11-11,133484.59375
2024-11-12,145518.03645833334
2024-11-13,145518.03645833334
2024-11-14,186254.296875
2024-11-15,186254.296875
2024-11-16,183149.71875
2024-11-17,183149.71875
2024-11-18,171974.75520833334
2024-11-19,171974.75520833334
2024-11-20,189270.44791666666
2024-11-21,189270.44791666666
2024-11-22,158970.5
2024-11-23,158970.5
2024-11-24,158970.5
2024-11-25,136294.48958333334
2024-11-26,136294.48958333334
2024-11-27,132128.26041666666
2024-11-28,132128.26041666666
2024-11-29,116794.28125
2024-11-30,116794.28125
2024-12-01,98826.16145833333
2024-12-02,98826.16145833333
2024-12-03,133109.53645833334
2024-12-04,133109.53645833334
2024-12-05,135658.125
2024-12-06,135658.125
2024-12-07,135658.125
2024-12-08,145003.59895833334
2024-12-09,145003.59895833334
2024-12-10,138246.4375
2024-12-11,138246.4375
2024-12-12,139023.8125
2024-12-13,139023.8125
2024-12-14,137585.859375
2024-12-15,137585.859375
2024-12-16,127343.26041666667
2024-12-17,127343.26041666667
2024-12-18,131107.03125
2024-12-19,131107.03125
2024-12-20,131107.03125
2024-12-21,143268.0
2024-12-22,143268.0
2024-12-23,127621.04166666667
2024-12-24,127621.04166666667
2024-12-25,116731.14583333333
2024-12-26,116731.14583333333
2024-12-27,95795.46354166667
2024-12-28,95795.46354166667
2024-12-29,156504.32291666666
2024-12-30,156504.32291666666
2024-12-31,154604.98958333334
2025-01-01,154604.98958333334
2025-01-02,154604.98958333334
2025-01-03,154832.64583333334
2025-01-04,154832.64583333334
2025-01-05,156122.90104166666
2025-01-06,156122.90104166666
2025-01-07,159989.26041666666
2025-01-08,159989.26041666666
2025-01-09,163283.07291666666
2025-01-10,163283.07291666666
2025-01-11,175365.75
2025-01-12,175365.75
2025-01-13,144947.91666666666
2025-01-14,144947.91666666666
2025-01-15,144947.91666666666
2025-01-16,122462.4375
2025-01-17,122462.4375
2025-01-18,119298.421875
2025-01-19,119298.421875
2025-01-20,109005.98958333333
2025-01-21,109005.98958333333
2025-01-22,114189.32291666667
2025-01-23,114189.32291666667
2025-01-24,104910.22395833333
2025-01-25,104910.22395833333
2025-01-26,81985.375
2025-01-27,81985.375
2025-01-28,81985.375
2025-01-29,70038.21354166667
2025-01-30,70038.21354166667
2025-01-31,42147.895833333336
2025-02-01,42147.895833333336
2025-02-02,6571.119791666667
2025-02-03,6571.119791666667
2025-02-04,4956.880208333333
2025-02-05,4956.880208333333
2025-02-06,14608.536458333334
2025-02-07,14608.536458333334
2025-02-08,6270.994791666667
2025-02-09,6270.994791666667
2025-02-10,6270.994791666667
2025-02-11,7431.567708333333
2025-02-12,7431.567708333333
2025-02-13,9777.296875
2025-02-14,9777.296875
2025-02-15,4911.557291666667
2025-02-16,4911.557291666667
2025-02-17,5602.427083333333
2025-02-18,5602.427083333333
2025-02-19,22079.166666666668
2025-02-20,22079.166666666668
2025-02-21,64541.078125
2025-02-22,64541.078125
2025-02-23,64541.078125
2025-02-24,108356.58854166667
2025-02-25,108356.58854166667
2025-02-26,101831.671875
2025-02-27,101831.671875
2025-02-28,44146.958333333336
2025-03-01,44146.958333333336
2025-03-02,11001.328125
2025-03-03,11001.328125
2025-03-04,11287.119791666666
2025-03-05,11287.119791666666
2025-03-06,9580.140625
2025-03-07,9580.140625
2025-03-08,9580.140625
2025-03-09,11111.395833333334
2025-03-10,11111.395833333334
2025-03-11,8972.71875
2025-03-12,8972.71875
2025-03-13,13487.322916666666
2025-03-14,13487.322916666666
2025-03-15,19051.317708333332
2025-03-16,19051.317708333332
2025-03-17,18200.651041666668
2025-03-18,18200.651041666668
2025-03-19,15281.078125
2025-03-20,15281.078125
2025-03-21,15281.078125
2025-03-22,7846.666666666667
2025-03-23,7846.666666666667
2025-03-24,23657.588541666668
2025-03-25,23657.588541666668
2025-03-26,28706.416666666668
2025-03-27,28706.416666666668
2025-03-28,12297.364583333334
2025-03-29,12297.364583333334
2025-03-30,3257.1979166666665
2025-03-31,3257.1979166666665
2025-04-01,4353.973958333333
2025-04-02,4353.973958333333
2025-04-03,4353.973958333333
2025-04-04,6702.322916666667
2025-04-05,6702.322916666667
2025-04-06,3563.7135416666665
2025-04-07,3563.7135416666665
2025-04-08,4433.078125
2025-04-09,4433.078125
2025-04-10,3853.8072916666665
2025-04-11,3853.8072916666665
2025-04-12,5797.020833333333
2025-04-13,5797.020833333333
2025-04-14,8665.4375
2025-04-15,8665.4375
2025-04-16,8665.4375
2025-04-17,12230.947916666666
2025-04-18,12230.947916666666
2025-04-19,18165.276041666668
2025-04-20,18165.276041666668
2025-04-21,23597.791666666668
2025-04-22,23597.791666666668
2025-04-23,21466.583333333332
2025-04-24,21466.583333333332
2025-04-25,15415.234375
2025-04-26,15415.234375
2025-04-27,8253.588541666666
2025-04-28,8253.588541666666
2025-04-29,8253.588541666666
