Time,hash_rate_via_BTC
2017-01-24,2914251.3752072384
2017-01-28,3053427.6840616013
2017-02-01,3033399.2388273524
2017-02-05,3102542.9915142865
2017-02-09,3030498.4575872305
2017-02-13,3054992.9644181477
2017-02-17,3150929.9368041903
2017-02-21,3190296.409473513
2017-02-25,3214698.9371839655
2017-03-01,3433811.815083556
2017-03-05,3361582.213987116
2017-03-09,3334927.1811595457
2017-03-13,3419384.661996132
2017-03-17,3455378.184753985
2017-03-21,3546574.011183695
2017-03-25,3668730.4760673465
2017-03-29,3618057.403193488
2017-04-02,3525770.907736244
2017-04-06,3732651.814395701
2017-04-10,3789422.1841963967
2017-04-14,3716265.809637708
2017-04-18,3689030.6088938857
2017-04-22,3809461.380002141
2017-04-26,3768777.8118661977
2017-04-30,3828030.482047049
2017-05-04,3881003.7613992137
2017-05-08,3973673.383209128
2017-05-12,4087103.120458678
2017-05-16,4268826.866837841
2017-05-20,4314627.130897485
2017-05-24,4365471.603180534
2017-05-28,4576075.581265672
2017-06-01,4837084.425534403
2017-06-05,5016434.728100327
2017-06-09,5315464.142712018
2017-06-13,5138325.294241457
2017-06-17,4897315.665055648
2017-06-21,5052025.489071213
2017-06-25,5150122.021218943
2017-06-29,5038931.948140614
2017-07-03,5333067.905316561
2017-07-07,5643284.511089206
2017-07-11,5495513.890133706
2017-07-15,5861899.508277555
2017-07-19,5920137.727710934
2017-07-23,6290353.420675983
2017-07-27,6404619.6045211395
2017-07-31,6416568.82035091
2017-08-04,6340973.960797036
2017-08-08,6646415.866423098
2017-08-12,6600428.012143145
2017-08-16,6431739.376147588
2017-08-20,6812005.312759782
2017-08-24,6372732.59288018
2017-08-28,5293923.580283118
2017-09-01,6118103.511203514
2017-09-05,7234499.718917969
2017-09-09,7713587.645359667
2017-09-13,7745290.322226867
2017-09-17,7948423.993960397
2017-09-21,7714642.827621005
2017-09-25,8039495.313184744
2017-09-29,8125688.732721812
2017-10-03,8241514.825746937
2017-10-07,8093774.808395992
2017-10-11,8611583.305468943
2017-10-15,8555715.75853819
2017-10-19,9245168.605723055
2017-10-23,10037300.022069383
2017-10-27,10670559.23420078
2017-10-31,9904229.24221839
2017-11-04,9306199.07846492
2017-11-08,9677621.65809323
2017-11-12,9438552.350897446
2017-11-16,8361124.917554744
2017-11-20,10028527.453613034
2017-11-24,10571133.769943774
2017-11-28,10396548.537925262
2017-12-02,11077064.76923594
2017-12-06,11660571.635318296
2017-12-10,12675804.939481717
2017-12-14,13082739.115663083
2017-12-18,13817089.756870428
2017-12-22,13779353.804606983
2017-12-26,13155477.122510526
2017-12-30,13807265.170036314
2018-01-03,14859847.519579502
2018-01-07,15374680.497350205
2018-01-11,15592706.54868646
2018-01-15,16699532.96731619
2018-01-19,17518474.864028975
2018-01-23,18921900.076749504
2018-01-27,19787587.232494235
2018-01-31,20216478.37340072
2018-02-04,19890578.531373043
2018-02-08,22043211.73546868
2018-02-12,21200794.83270078
2018-02-16,21822998.378448155
2018-02-20,22537502.53489875
2018-02-24,22619613.70976804
2018-02-28,23129455.071288913
2018-03-04,24090512.761231683
2018-03-08,24656663.69515837
2018-03-12,24840322.333639424
2018-03-16,24443064.121342275
2018-03-20,25073739.768088404
2018-03-24,24653093.04215949
2018-03-28,25105502.58619999
2018-04-01,24933378.67032987
2018-04-05,26526747.478073098
2018-04-09,27451982.744913302
2018-04-13,27551717.46878219
2018-04-17,28081059.67228455
2018-04-21,29391435.649626076
2018-04-25,30154849.562603377
2018-04-29,27778760.672412448
2018-05-03,29007915.362040572
2018-05-07,29705021.855992816
2018-05-11,29676459.334977467
2018-05-15,29771418.72271976
2018-05-19,30898997.443865977
2018-05-23,31340411.69306404
2018-05-27,32780259.376856085
2018-05-31,34072425.972664125
2018-06-04,34255939.93661024
2018-06-08,36623986.38944037
2018-06-12,35787978.208581574
2018-06-16,35226598.158250876
2018-06-20,38429675.25013728
2018-06-24,39784321.86544569
2018-06-28,38798076.90988413
2018-07-02,36778846.14133995
2018-07-06,35940839.56543448
2018-07-10,37975716.11703958
2018-07-14,38775605.824620165
2018-07-18,36509848.57509012
2018-07-22,38873815.39954954
2018-07-26,42145481.84301064
2018-07-30,43186317.48986679
2018-08-03,43330461.804432616
2018-08-07,45756461.595135145
2018-08-11,46474707.06800876
2018-08-15,47856434.09623907
2018-08-19,48640417.27294009
2018-08-23,48685790.79651558
2018-08-27,49000382.03378043
2018-08-31,51603523.670061335
2018-09-04,49684097.09108747
2018-09-08,47988724.25098981
2018-09-12,50356537.709924355
2018-09-16,51192470.87111106
2018-09-20,49447839.43928157
2018-09-24,52079819.00403919
2018-09-28,53232311.492059335
2018-10-02,54756137.20270987
2018-10-06,53076537.694388136
2018-10-10,50256807.6983317
2018-10-14,52041213.86551923
2018-10-18,51935331.436494775
2018-10-22,51884979.84490446
2018-10-26,50090631.11163218
2018-10-30,49427516.85048022
2018-11-03,52846858.85966794
2018-11-07,51832813.4970715
2018-11-11,46121912.99635215
2018-11-15,46938230.04053535
2018-11-19,45715818.24939446
2018-11-23,41998858.13251291
2018-11-27,40869704.50288792
2018-12-01,39499506.31724198
2018-12-05,37101457.81240009
2018-12-09,36223720.32571753
2018-12-13,35005336.7349416
2018-12-17,36488953.52668595
2018-12-21,38263941.14131169
2018-12-25,38725392.663230754
2018-12-29,42065189.44231629
2019-01-02,41167951.690835595
2019-01-06,42762992.71688324
2019-01-10,43172095.940355115
2019-01-14,42014988.00849717
2019-01-18,39460857.63369904
2019-01-22,40531401.694054715
2019-01-26,42453509.403257295
2019-01-30,42667170.64818568
2019-02-03,42249870.142456785
2019-02-07,43481139.78688107
2019-02-11,44881391.034194775
2019-02-15,43191347.20788056
2019-02-19,43605270.288050056
2019-02-23,44380092.46493542
2019-02-27,42855236.49209063
2019-03-03,44232555.43038051
2019-03-07,43291490.9583342
2019-03-11,42083550.08222072
2019-03-15,42890747.09303628
2019-03-19,45511523.434795454
2019-03-23,47795719.21324636
2019-03-27,45849305.9800876
2019-03-31,45880050.97829993
2019-04-04,45573956.52319909
2019-04-08,45905140.88635676
2019-04-12,46415319.08793086
2019-04-16,44945849.057631634
2019-04-20,44764249.667499766
2019-04-24,44471034.3204465
2019-04-28,45391928.68054722
2019-05-02,48183714.41204215
2019-05-06,48827339.21153391
2019-05-10,46746356.701584525
2019-05-14,48023596.0147234
2019-05-18,50117786.52478069
2019-05-22,51222568.44080638
2019-05-26,52135937.52285272
2019-05-30,53373868.45946839
2019-06-03,52847618.05786451
2019-06-07,52391955.68991896
2019-06-11,55994233.735333
2019-06-15,54082274.33669797
2019-06-19,53931003.70699913
2019-06-23,53722574.62708885
2019-06-27,57195336.55205248
2019-07-01,61165896.332180314
2019-07-05,63617010.316239394
2019-07-09,67335985.23286633
2019-07-13,65236285.66638231
2019-07-17,65398734.02913995
2019-07-21,64497570.3712581
2019-07-25,64609474.1220631
2019-07-29,69400228.24262597
2019-08-02,71436400.26888417
2019-08-06,71750336.91595867
2019-08-10,74566507.44960836
2019-08-14,73463402.5902995
2019-08-18,72825207.00795133
2019-08-22,72283871.8608038
2019-08-26,76729088.15301375
2019-08-30,76367499.61317863
2019-09-03,78440212.48352496
2019-09-07,81911711.3311619
2019-09-11,85217635.49735968
2019-09-15,89554384.74609981
2019-09-19,90214468.3326224
2019-09-23,94235786.35823512
2019-09-27,91434682.17080024
2019-10-01,91495287.63803318
2019-10-05,91519571.94981956
2019-10-09,96593924.45396784
2019-10-13,96238944.05855842
2019-10-17,94440182.24777238
2019-10-21,95055454.38742112
2019-10-25,100207780.94612253
2019-10-29,95375220.792608
2019-11-02,89256768.1250417
2019-11-06,91784737.59263548
2019-11-10,90762607.514594
2019-11-14,90699368.88504884
2019-11-18,94847233.72984722
2019-11-22,92753027.64806037
2019-11-26,90238982.020373
2019-11-30,91115589.19144288
2019-12-04,92681782.33224624
2019-12-08,96880815.35477404
2019-12-12,93446264.21635814
2019-12-16,90347136.67845428
2019-12-20,92925415.7375964
2019-12-24,98740227.53509028
2019-12-28,96827572.572071
2020-01-01,97011480.59215084
2020-01-05,105793194.82492831
2020-01-09,107202820.5002444
2020-01-13,105144996.70636413
2020-01-17,106142030.5758593
2020-01-21,108984910.82487468
2020-01-25,110600317.70289543
2020-01-29,110086945.93868303
2020-02-02,110981010.23884848
2020-02-06,113456448.3565329
2020-02-10,110381152.56371304
2020-02-14,108294601.66974202
2020-02-18,111150618.92552446
2020-02-22,111729559.85059436
2020-02-26,109924843.8400675
2020-03-01,110892855.15019846
2020-03-05,119877988.6719989
2020-03-09,121197746.34545204
2020-03-13,116070927.61330412
2020-03-17,104972190.00322084
2020-03-21,94627786.06113414
2020-03-25,95333086.32991289
2020-03-29,99147879.97675765
2020-04-02,104989801.55573513
2020-04-06,106308080.8787355
2020-04-10,105903459.59372948
2020-04-14,114921002.25323077
2020-04-18,115054068.8189836
2020-04-22,112777076.67665616
2020-04-26,111912718.6898519
2020-04-30,113216514.46699288
2020-05-04,116956399.32926574
2020-05-08,122164632.51837364
2020-05-12,121087434.47597235
2020-05-16,110593624.25691998
2020-05-20,94810873.3288382
2020-05-24,90689768.70048092
2020-05-28,92882000.95950736
2020-06-01,102234702.44501317
2020-06-05,105288528.1766404
2020-06-09,112208528.24468684
2020-06-13,115951097.54610994
2020-06-17,110570811.73739882
2020-06-21,105875824.18477464
2020-06-25,110861798.94428022
2020-06-29,115793972.0014575
2020-07-03,119940130.74771547
2020-07-07,124421541.56999876
2020-07-11,124533213.70598333
2020-07-15,122915681.28235176
2020-07-19,116374944.77118148
2020-07-23,113943058.68242148
2020-07-27,124043956.85751176
2020-07-31,126308844.8531762
2020-08-04,122154894.82121404
2020-08-08,122274537.22554436
2020-08-12,122886223.95061506
2020-08-16,129075393.19033508
2020-08-20,123363117.03448936
2020-08-24,119993197.73988862
2020-08-28,122017801.8251035
2020-09-01,122817197.05918723
2020-09-05,122817197.05918723
2020-09-09,127930089.15456907
2020-09-13,135233596.35173258
2020-09-17,137347966.3056256
2020-09-21,139904505.85300225
2020-09-25,133839259.63432512
2020-09-29,138259695.98178923
2020-10-03,135516448.04564264
2020-10-07,136429165.52396673
2020-10-11,140610835.70341173
2020-10-15,144034012.33583727
2020-10-19,144339932.50425592
2020-10-23,136175009.87699607
2020-10-27,130791599.99852994
2020-10-31,113182307.49058452
2020-11-04,110352547.38279946
2020-11-08,121130852.4218934
2020-11-12,126728589.87125708
2020-11-16,127563114.92214964
2020-11-20,128602936.80096644
2020-11-24,140083639.15004912
2020-11-28,135584967.4199851
2020-12-02,131996845.77838089
2020-12-06,133755751.8608618
2020-12-10,137948518.46795613
2020-12-14,134533587.6076591
2020-12-18,131791042.04281811
2020-12-22,134441785.8073798
2020-12-26,134176614.63221736
2020-12-30,135214014.93546128
2021-01-03,145103346.174645
2021-01-07,149387454.0462804
2021-01-11,151089413.12252626
2021-01-15,149884529.1685857
2021-01-19,150294161.27559942
2021-01-23,144294102.25680718
2021-01-27,148185308.05110505
2021-01-31,150095785.47639352
2021-02-04,147729743.5378494
2021-02-08,158947631.13423166
2021-02-12,160711290.00435206
2021-02-16,154346676.71758848
2021-02-20,153151584.74440545
2021-02-24,149558390.99271905
2021-02-28,156124507.79885778
2021-03-04,155507414.88265678
2021-03-08,153716875.77834648
2021-03-12,156136781.5795335
2021-03-16,155208209.19067955
2021-03-20,157420617.6912914
2021-03-24,163071647.62666968
2021-03-28,165991691.17627487
2021-04-01,164904748.39027494
2021-04-05,161456161.73214817
2021-04-09,165551986.66394418
2021-04-13,169731988.62621096
2021-04-17,164404171.24372485
2021-04-21,141475361.29820356
2021-04-25,146198398.6654064
2021-04-29,161102931.86268154
2021-05-03,161148443.24309963
2021-05-07,174317609.61284044
2021-05-11,178111649.39833212
2021-05-15,179327827.5416231
2021-05-19,160228122.6394345
2021-05-23,145139314.78922963
2021-05-27,147273716.47730657
2021-05-31,150291730.25568312
2021-06-04,152576708.79698002
2021-06-08,149469765.97834077
2021-06-12,136316426.57224676
2021-06-16,129079871.70711638
2021-06-20,125129902.82716677
2021-06-24,107438013.15359342
2021-06-28,93424359.26399422
2021-07-02,87620724.82486732
2021-07-06,90819460.5560025
2021-07-10,93863737.36277008
2021-07-14,95980639.4396812
2021-07-18,99739876.71501002
2021-07-22,99339154.93317965
2021-07-26,100202533.56699017
2021-07-30,104766021.0453318
2021-08-03,110044864.56184068
2021-08-07,110879828.6605434
2021-08-11,112931775.0166298
2021-08-15,113148142.62570126
2021-08-19,120921930.17512046
2021-08-23,123285733.74419063
2021-08-27,130281220.63377182
2021-08-31,126249208.85984442
2021-09-04,126343503.19093786
2021-09-08,134849798.45527822
2021-09-12,134785023.05355358
2021-09-16,135613291.5168814
2021-09-20,139536530.42286643
2021-09-24,138478902.6366636
2021-09-28,135671902.50093386
2021-10-02,139093368.32525793
2021-10-06,149322865.8079602
2021-10-10,141032003.29279727
2021-10-14,143953931.02118438
2021-10-18,144095200.82591566
2021-10-22,146706531.95442763
2021-10-26,155450273.37765488
2021-10-30,158445186.90144458
2021-11-03,157794954.1316647
2021-11-07,161379304.1724988
2021-11-11,160119462.62869972
2021-11-15,161753319.40522012
2021-11-19,166034035.61704582
2021-11-23,160697678.0375032
2021-11-27,156028106.23080215
2021-12-01,156604715.81627068
2021-12-05,163660443.37358636
2021-12-09,180504950.22444588
2021-12-13,178175819.66922092
2021-12-17,167608149.67714044
2021-12-21,167354661.33481413
2021-12-25,177492161.35406885
2021-12-29,174504391.82377318
2022-01-02,172541536.0396956
2022-01-06,178402087.71337157
2022-01-10,173918482.77553186
2022-01-14,180388266.9640267
2022-01-18,196787486.4667856
2022-01-22,194677774.9425014
2022-01-26,193426935.944432
2022-01-30,190530143.19354087
2022-02-03,194881874.36876577
2022-02-07,189714890.12531072
2022-02-11,186124754.03821912
2022-02-15,204894779.78420892
2022-02-19,214208889.76468316
2022-02-23,199456437.81206557
2022-02-27,190663500.7762656
2022-03-03,194437049.2291291
2022-03-07,195932902.69002447
2022-03-11,190169638.8688875
2022-03-15,201321562.13589025
2022-03-19,206471636.31633133
2022-03-23,208395817.76893055
2022-03-27,206846724.75080985
2022-03-31,201972862.2449
2022-04-04,198753839.0238673
2022-04-08,204228810.4583426
2022-04-12,202401713.7445006
2022-04-16,206231769.11502817
2022-04-20,199524647.62317377
2022-04-24,210467774.84148735
2022-04-28,223151676.63397452
2022-05-02,222006266.70131093
2022-05-06,228510725.356766
2022-05-10,221740037.19804692
2022-05-14,224124125.5157015
2022-05-18,223260239.8804358
2022-05-22,211276091.81528312
2022-05-26,206058024.37013593
2022-05-30,215833901.04285884
2022-06-03,211466209.0959997
2022-06-07,209130738.91522053
2022-06-11,227821656.20112503
2022-06-15,221500575.0286112
2022-06-19,205163245.12925556
2022-06-23,199225068.1313164
2022-06-27,207951469.1457251
2022-07-01,214611394.1624176
2022-07-05,217971259.43306217
2022-07-09,206150660.12152672
2022-07-13,205957831.904181
2022-07-17,196883286.89226907
2022-07-21,193156789.3485668
2022-07-25,197350729.2216937
2022-07-29,206687410.85855284
2022-08-02,202360937.93858317
2022-08-06,197183586.16781405
2022-08-10,206144749.20955777
2022-08-14,205483680.97677416
2022-08-18,197680503.21816245
2022-08-22,208582028.04018536
2022-08-26,220465112.4484684
2022-08-30,224693210.49542537
2022-09-03,215980538.09018245
2022-09-07,224333620.00115603
2022-09-11,228781814.1653135
2022-09-15,227909608.2395609
2022-09-19,229154215.6133512
2022-09-23,228251773.5375356
2022-09-27,227341497.27218145
2022-10-01,233122853.25568995
2022-10-05,248825712.31721595
2022-10-09,257002609.49352965
2022-10-13,262255135.39905593
2022-10-17,265070008.45477676
2022-10-21,263004438.1173739
2022-10-25,259399942.9701245
2022-10-29,258550344.75599608
2022-11-02,273097232.38479
2022-11-06,266295960.31390437
2022-11-10,271032857.1749895
2022-11-14,269685404.6310329
2022-11-18,260021282.88318095
2022-11-22,263077533.68556604
2022-11-26,247324396.88041547
2022-11-30,238261667.55870083
2022-12-04,250069789.8496056
2022-12-08,257239076.82300544
2022-12-12,263954681.1342534
2022-12-16,254857873.67867735
2022-12-20,243778056.23455873
2022-12-24,240369602.33241248
2022-12-28,222004887.14039245
2023-01-01,253145844.16008553
2023-01-05,264405031.1669105
2023-01-09,267133266.33227512
2023-01-13,267778490.61341515
2023-01-17,272242215.3019266
2023-01-21,273639463.89835006
2023-01-25,265078737.9439779
2023-01-29,290972632.7884551
2023-02-02,280747934.8790267
2023-02-06,267153648.285986
2023-02-10,282523366.54511696
2023-02-14,294461323.19596404
2023-02-18,313668486.01023257
2023-02-22,320056137.2255336
2023-02-26,288927289.7839041
2023-03-02,305670928.22058815
2023-03-06,325924657.8430554
2023-03-10,317975275.9444443
2023-03-14,323422660.6149441
2023-03-18,326910145.9649151
2023-03-22,320724523.52470857
2023-03-26,346428971.90105784
2023-03-30,349616995.90244436
2023-04-03,337314061.63141257
2023-04-07,340368391.95371956
2023-04-11,343508837.81362575
2023-04-15,344154263.0507898
2023-04-19,355376684.6720112
2023-04-23,345922409.1716323
2023-04-27,335159298.2415374
2023-05-01,331400506.74278486
2023-05-05,356071502.3734608
2023-05-09,329125648.8584445
2023-05-13,353864291.50160843
2023-05-17,368523409.5503263
2023-05-21,364266387.7410949
2023-05-25,355736219.95228237
2023-05-29,368765614.5885168
2023-06-02,370339843.966874
2023-06-06,363203583.7365145
2023-06-10,372934945.59678566
2023-06-14,392582250.04773825
2023-06-18,378488018.4713759
2023-06-22,368419038.6309715
2023-06-26,356894326.0199118
2023-06-30,356541797.3917007
2023-07-04,360073549.869672
2023-07-08,378364811.3472676
2023-07-12,397426916.8619112
2023-07-16,371046162.9459539
2023-07-20,381699875.58489335
2023-07-24,370214422.9594703
2023-07-28,366457383.57451195
2023-08-01,374474814.71514183
2023-08-05,373837432.7069746
2023-08-09,377181902.78089386
2023-08-13,387449251.41340274
2023-08-17,403678843.1736723
2023-08-21,410003765.14044875
2023-08-25,390877693.99169225
2023-08-29,365279719.2438345
2023-09-02,375244162.2989175
2023-09-06,396573830.47169816
2023-09-10,387656810.6259131
2023-09-14,393774544.8476787
2023-09-18,423384544.8020452
2023-09-22,419482555.6757231
2023-09-26,403942795.9953831
2023-09-30,419020837.4981901
2023-10-04,426071277.7067796
2023-10-08,433019247.54510784
2023-10-12,446959351.0513548
2023-10-16,445331083.83441
2023-10-20,436771211.65719944
2023-10-24,451177082.1433535
2023-10-28,448143230.4862897
2023-11-01,460578041.84067166
2023-11-05,461884981.20968914
2023-11-09,452453934.1324495
2023-11-13,456439922.3143614
2023-11-17,466501137.9412872
2023-11-21,491005450.2378312
2023-11-25,502488271.805601
2023-11-29,487029953.91810226
2023-12-03,477244836.89150006
2023-12-07,494182411.584665
2023-12-11,470499126.2508285
2023-12-15,493313217.742293
2023-12-19,512384571.9871302
2023-12-23,521466014.96078265
2023-12-27,529031189.00304127
2023-12-31,508792533.0939955
2024-01-04,520042217.2428075
2024-01-08,518595022.6300483
2024-01-12,506636518.0325392
2024-01-16,533845476.3193106
2024-01-20,478745553.7391286
2024-01-24,505457101.0678798
2024-01-28,553492748.2877595
2024-02-01,546998699.7970188
2024-02-05,552390750.651993
2024-02-09,595232024.8644879
2024-02-13,590866111.126395
2024-02-17,562089926.3459789
2024-02-21,556818212.1261536
2024-02-25,561217332.7079213
2024-02-29,583851744.2649109
2024-03-04,561495738.6159471
2024-03-08,592896959.1063117
2024-03-12,629440820.9292109
2024-03-16,596376028.9501756
2024-03-20,601016901.1328033
2024-03-24,600326416.1262681
2024-03-28,586018735.9008158
2024-04-01,587131213.213699
2024-04-05,598588166.7988552
2024-04-09,625152730.414189
2024-04-13,625213980.2685559
2024-04-17,638555826.9029995
2024-04-21,629436131.3670883
2024-04-25,639515626.3898393
2024-04-29,640154800.4004605
2024-05-03,601267922.1815729
2024-05-07,593759894.0169747
2024-05-11,580624795.8773992
2024-05-15,591707059.4587656
2024-05-19,579256277.1083864
2024-05-23,605827665.9665693
2024-05-27,657252698.805815
2024-05-31,602228334.7644863
2024-06-04,587247530.417111
2024-06-08,580159912.4300205
2024-06-12,586377106.6864693
2024-06-16,575486715.1570948
2024-06-20,593916558.3077871
2024-06-24,574155128.2644798
2024-06-28,553216140.0523161
2024-07-02,552027705.8094538
2024-07-06,575086059.9167141
2024-07-10,587610577.8570688
2024-07-14,583726618.8508646
2024-07-18,604049789.3330997
2024-07-22,612965536.6451161
2024-07-26,659570263.6002624
2024-07-30,647917078.7309998
2024-08-03,625301879.0478894
2024-08-07,627805171.0713837
2024-08-11,611028059.2675912
2024-08-15,622590682.3052443
2024-08-19,643576050.4386795
2024-08-23,637890023.034773
2024-08-27,642208427.4460336
2024-08-31,621342327.9273863
2024-09-04,659041095.3470981
2024-09-08,677950548.4504986
2024-09-12,647069570.4216756
2024-09-16,621785862.8080198
2024-09-20,623882733.2714927
2024-09-24,639677232.8479862
2024-09-28,631335288.0889965
2024-10-02,624349707.7769285
2024-10-06,679280632.2757124
2024-10-10,679804647.1560799
2024-10-14,660813853.9138254
2024-10-18,662838786.6576455
2024-10-22,723631693.1262462
2024-10-26,735533947.4653145
2024-10-30,735808128.6965324
2024-11-03,752114126.008367
2024-11-07,710488349.7368287
2024-11-11,735986485.0889133
2024-11-15,704517513.8373157
2024-11-19,739298247.4005176
2024-11-23,776725605.830393
2024-11-27,736574529.3775684
2024-12-01,727857671.0417393
2024-12-05,742090867.7091497
2024-12-09,744435524.1953032
2024-12-13,763811231.2095883
2024-12-17,785328466.2456628
2024-12-21,776113526.7175801
2024-12-25,779147380.7705716
2024-12-29,777606040.749265
2025-01-02,788468393.0213293
2025-01-06,812357576.4028394
2025-01-10,772597272.7593223
2025-01-14,773363115.677434
2025-01-18,790112290.1479307
2025-01-22,770251914.7085882
2025-01-26,775742508.805289
2025-01-30,777188657.8831193
2025-02-03,832661159.2015295
2025-02-07,808395661.2726393
2025-02-11,804391861.210578
2025-02-15,808839653.6835066
2025-02-19,835888524.3296427
2025-02-23,771838870.1860522
2025-02-27,767532760.5449593
2025-03-03,793050035.3140562
2025-03-07,805613204.1903183
2025-03-11,820489332.4960032
2025-03-15,827136283.8659939
2025-03-19,806779551.3327483
2025-03-23,809168829.3722333
2025-03-27,840832244.6075184
2025-03-31,836119787.2315587
2025-04-04,839351168.0517771
2025-04-08,902018091.7338228
2025-04-12,882825955.9045093
2025-04-16,890495869.1094177
2025-04-20,899377604.8951199
2025-04-24,823755046.1075169
2025-04-28,829637413.1392218
